label,message
0,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex"
0,Stupid.its not possible
0,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.
0,What is the plural of the noun research?
0,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
0,What time you coming down later? 
0,Can Ã¼ call me at 10:10 to make sure dat i've woken up...
0,Yup... From what i remb... I think should be can book... 
0,You will be in the place of that man
0,Total video converter free download type this in google search:)
0,Can not use foreign stamps in this country.
0,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8"
0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
1,"URGENT!: Your Mobile No. was awarded a Â£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU"
0,Otherwise had part time job na-tuition..
0,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched..."
0,"Hurry up, I've been weed-deficient for like three days"
0,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me"
0,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
0,Thanx a lot 4 ur help!
0,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
0,I've told you everything will stop. Just dont let her get dehydrated.
0,Dai what this da.. Can i send my resume to this id.
1,This is the 2nd time we have tried to contact u. U have won the Â£1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
0,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
0,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!
0,Hope you are having a good week. Just checking in
0,"IÂm cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x."
0,Ok i juz receive..
0,Ã takin linear algebra today?
0,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.
0,Ok.
0,Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends
0,This single single answers are we fighting? Plus i said am broke and you didnt reply
0,"Its ok., i just askd did u knw tht no?"
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
0,I'm working technical support :)voice process.
0,Its sarcasm.. .nt scarcasim
1,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
0,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
0,How are you with moneY...as in to you...money aint a thing....how are you sha!
0,i see. When we finish we have loads of loans to pay
0,Ok. No wahala. Just remember that a friend in need ...
0,Headin towards busetop
0,I think it's all still in my car
0,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?
0,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
0,"Yes but i dont care! I need you bad, princess!"
0,This is my number by vivek..
0,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? 
0,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
0,Ok lor...
0,Hi where you. You in home or calicut?
0,Ok... Ur typical reply...
0,Are you this much buzy
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
0,"That day Ã¼ say Ã¼ cut ur hair at paragon, is it called hair sense? Do Ã¼ noe how much is a hair cut? "
0,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember."
0,"Probably gonna be here for a while, see you later tonight &lt;)"
0,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?
0,"Now, whats your house # again ? And do you have any beer there ?"
0,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
0,Ladies first and genus second k .
0,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it."
0,Am okay. Will soon be over. All the best
0,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...
0,No da. I am happy that we sit together na
0,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
0,You should get more chicken broth if you want ramen unless there's some I don't know about
0,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit"
1,Urgent Please call 09066612661 from landline. Â£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ â
0,You call him now ok i said call him
0,Lara said she can loan me  &lt;#&gt; .
0,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
0,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing"
0,"K, I might come by tonight then if my class lets out early"
0,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?"
0,I cant pick the phone right now. Pls send a message
1,"URGENT!! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins"
0,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
0,I think steyn surely get one wicket:)
0,What time. Iâm out until prob 3 or so
0,I have many dependents
0,Finish liao... U?
1,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
0,Hi.what you think about match?
0,"Jay told me already, will do"
0,Hows the street where the end of library walk is?
0,Hey gals.. Anyone of u going down to e driving centre tmr?
0,Yes. Last  practice
0,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits"
0,I.ll hand her my phone to chat wit u
0,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*"
0,I'm freezing and craving ice. Fml
0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-"
0,Hey do you want anything to buy:)
0,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! "
0,if you text on your way to cup stop that should work. And that should be BUS
1,URGENT! Your Mobile number has been awarded with a Â£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
0,Hi. I'm sorry i missed your call. Can you pls call back.
0,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls."
0,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
0,They finally came to fix the ceiling.
0,I'll probably be around mu a lot
0,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
0,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
0,Hey r Ã¼ still online? I've finished the formatting...
0,"Its ok, called mom instead have fun"
0,Not able to do anything.
0,Ok no prob. Take ur time.
0,Where r e meeting tmr?
0,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
0,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
0,Do well :)all will for little time. Thing of good times ahead:
0,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
1,Urgent! Please call 09061213237 from landline. Â£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
0,"(And my man carlos is definitely coming by mu tonight, no excuses)"
0,"Just sent again. Do you scream and moan in bed, princess?"
1,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
0,Anything lor is she coming?
0,Ho ho - big belly laugh! See ya tomo
0,Jus finished avatar nigro
0,Going for dinner.msg you after.
1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy "
0,"life alle mone,eppolum oru pole allalo"
0,"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D"
0,Hey leave it. not a big deal:-) take care.
0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
0,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
1,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
0,Hey gals...U all wanna meet 4 dinner at nÃ¬te? 
0,Good. do you think you could send me some pix? I would love to see your top and bottom...
0,I'm not. She lip synced with shangela.
0,I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight
0,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! "
0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
0,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?"
1,"Loan for any purpose Â£500 - Â£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
0,Oh ok no prob..
0,K.k:)apo k.good movie.
0,"Sir, Waiting for your mail."
0,Sounds like you have many talents! would you like to go on a dinner date next week?
0,Its  &lt;#&gt; k here oh. Should i send home for sale.
0,U should have made an appointment
0,Pls pls find out from aunt nike.
0,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting."
1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. Â£1.50 increments. Help08718728876"
0,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
0,Ok... Take ur time n enjoy ur dinner...
0,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
0,Thanx...
0,No messages on her phone. I'm holding it now
0,What happen dear. Why you silent. I am tensed
0,"Ok, be careful ! Don't text and drive !"
1,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx"
0,"Until 545 lor... Ya, can go 4 dinner together..."
0,"Sorry man, my stash ran dry last night and I can't pick up more until sunday"
0,I'm reaching home in 5 min.
0,Remind me how to get there and I shall do so
0,"Haha awesome, be there in a minute"
0,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
0,Lol its ok I didn't remember til last nite
1,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
1,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
1,Moby Pub Quiz.Win a Â£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP Â£1.50 008704050406 SP Arrow
0,"Yo, the game almost over? Want to go to walmart soon"
0,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
0,"What do u reckon as need 2 arrange transport if u can't do it, thanks"
0,S now only i took tablets . Reaction morning only.
0,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday
0,* Am on a train back from northampton so i'm afraid not!
0,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
0,"Ha. You donât know either. I did a a clever but simple thing with pears the other day, perfect for christmas."
0,Sary just need Tim in the bollox &it hurt him a lot so he tol me!
0,Wat r u doing?
0,You are a big chic. Common. Declare
1,PRIVATE! Your 2003 Account Statement for 078
0,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x"
1,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+
0,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
0,That seems unnecessarily hostile
0,K..i deleted my contact that why?
0,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
0,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
0,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
0,Whatsup there. Dont u want to sleep
0,When can Ã¼ come out?
0,I need... Coz i never go before 
0,Have you had a good day? Mine was really busy are you up to much tomorrow night?
0,Its just the effect of irritation. Just ignore it
1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or Â£250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
0,Oh ok.. Wat's ur email?
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
0,at bruce b downs &amp; fletcher now
0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
0,Serious? What like proper tongued her
0,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.
0,"Sorry, I'll call later"
0,Ok lor. Msg me b4 u call.
1,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call"
0,Haf u eaten? Wat time u wan me 2 come?
1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
0,The battery is for mr adewale my uncle. Aka Egbon
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
0,Thanks for ve lovely wisheds. You rock
0,Good night. Am going to sleep.
0,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
0,Ok lor. I'm in town now lei.
0,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ..."
0,Still chance there. If you search hard you will get it..let have a try :)
0,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
0,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
0,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
1,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!"
0,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him."
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
0,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
0,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
0,That's y i said it's bad dat all e gals know u... Wat u doing now?
0,Hmm thinking lor...
0,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
0,Yup. Thk of u oso boring wat.
0,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
0,Howz pain.it will come down today.do as i said ystrday.ice and medicine.
0,The basket's gettin full so I might be by tonight
0,Really dun bluff me leh... U sleep early too. Nite...
0,We stopped to get ice cream and will go back after
0,Gam gone after outstanding innings.
0,Call him and say you not coming today ok and tell them not to fool me like this ok
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
0,K.k:)advance happy pongal.
0,Am i that much dirty fellow?
0,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL"
0,"As usual..iam fine, happy &amp; doing well..:)"
1,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
0,Are you ok. What happen to behave like this
0,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted"
1,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply"
0,"Haha awesome, I might need to take you up on that, what you doin tonight?"
0,", ow u dey.i paid 60,400thousad.i told  u would call . "
0,You are right. Meanwhile how's project twins comin up
1,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply."
0,Do you want bold 2 or bb torch
0,Just haven't decided where yet eh ?
1,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
0,Just curious because my cuz asked what I was up to
0,All done? All handed in? Celebrations in full swing yet?
0,"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do."""
0,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones"
0,Some of them told accenture is not confirm. Is it true.
0,HI ITS KATE CAN U GIVE ME A RING ASAP XXX
0,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee
1,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p pÂ£3.99
0,Hey i've booked the pilates and yoga lesson already... Haha
1,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel"
0,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days
0,"As usual..iam fine, happy &amp; doing well..:)"
0,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
0,Carlos says we can pick up from him later so yeah we're set
0,"Damn, can you make it tonight or do you want to just wait til tomorrow"
0,Am i that much bad to avoid like this?
0,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
0,Old Orchard near univ. How about you?
0,K.then any other special?
0,"Aight, can you text me the address?"
0,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was"
0,Don no da:)whats you plan?
0,Ok... But bag again..
0,I wanted to ask Ã¼ to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.
1,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow
0,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
0,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?"
0,I'm ok. Will do my part tomorrow
0,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th
0,U can call me now...
0,Wat time u finish ur lect today?
0,K:)eng rocking in ashes:)
1,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
0,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-("
1,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
0,"The table's occupied, I'm waiting by the tree"
0,"Sir, waiting for your letter."
0,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.
1,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE"
0,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes
0,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
0,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night"
0,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know."
1,Filthy stories and GIRLS waiting for your
0,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.
0,How was txting and driving
0,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
1,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
0,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.
1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX Â£1.50
0,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8
0,Oh yeah I forgot. U can only take 2 out shopping at once.
1,100 dating service cal;l 09064012103 box334sk38ch
0,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
0,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx
0,It shall be fine. I have avalarr now. Will hollalater
0,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
0,"sorry brah, just finished the last of my exams, what up"
0,"Sorry, I'll call later"
0,I think that tantrum's finished so yeah I'll be by at some point
0,If india win or level series means this is record:)
0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
0,Whats the staff name who is taking class for us?
0,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*"
0,"I'm in solihull, | do you want anything?"
0,"Good! No, donât need any receiptsâwell done! (â¦) Yes, please tell . Whatâs her number, i could ring her"
1,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/Ãº1.20 POBOXox36504W45WQ 16+"
1,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costÂ£3.75max 
0,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill
0,Dear umma she called me now :-)
0,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
0,Got c... I lazy to type... I forgot Ã¼ in lect... I saw a pouch but like not v nice...
0,THANX 4 PUTTIN DA FONE DOWN ON ME!!
0,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime
1,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04
1,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk
0,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?
0,And whenever you and i see we can still hook up too.
1,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply
1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
0,LOL what happens in Vegas stays in vegas
0,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar
0,Ok i'm coming home now.
0,Dude im no longer a pisces. Im an aquarius now.
0,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
0,Wat u doing there?
0,Beerage?
0,"Hi Chikku, send some nice msgs"
1,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
0,aathi..where are you dear..
0,Kent vale lor... Ã wait 4 me there ar?
0,Do have a nice day today. I love you so dearly.
0,"Sorry, I can't help you on this."
0,"Cool, I'll text you in a few"
0,Correct. So how was work today
1,URGENT! We are trying to contact U. Todays draw shows that you have won a Â£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
0,"Tee hee. Off to lecture, cheery bye bye."
0,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com"
0,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
0,Done it but internet connection v slow and canât send it. Will try again later or first thing tomo.
0,I'm good. Have you registered to vote?
